target,drug,cellline,sigid,concentration,gene,expression_value
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000368632,0.988334894180298
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000249042,0.32174938917160034
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264192,-0.7384917140007019
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356015,1.325786590576172
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357823,-0.6230754256248474
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000306606,-0.3528943657875061
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000278568,-0.059995584189891815
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000353720,-0.34470343589782715
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000307134,-0.6683995723724365
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000009530,0.1810951232910156
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000253577,-0.16860130429267886
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000284770,0.01176835596561432
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000379964,-0.6088051199913025
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000343657,-0.1488589644432068
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000216452,-0.15035554766654968
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000315410,0.3257486820220947
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000218004,0.2612321376800537
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000363036,-1.1039552688598633
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000306449,-0.17982597649097445
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264977,-0.19659064710140228
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000302530,-0.11260870844125748
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000263088,-0.33237218856811523
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000366927,0.26448702812194824
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000305133,0.32087692618370056
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000263904,-0.6218905448913574
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000336724,0.7911446690559387
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000378332,-0.66469407081604
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000451040,-0.10270696878433228
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000334373,0.13359592854976654
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296564,-1.3267589807510376
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357440,-0.2467008829116821
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000348554,0.6523436903953552
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000237014,-0.013507455587387085
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000368976,0.1667444258928299
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000283122,-0.7485818862915039
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000452120,0.14621277153491974
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000232508,0.07754328846931458
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359424,0.5597219467163086
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000317842,-0.4188563227653504
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000008527,0.20863094925880432
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000393963,-0.415712833404541
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000236137,0.8023935556411743
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264122,0.26485568284988403
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000347744,-1.0031049251556396
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000255006,0.07074624300003053
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000305355,0.09201770275831224
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000291700,0.6540950536727905
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000379140,0.15711051225662231
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000365477,0.07241283357143402
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000333640,-0.1533087193965912
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000280362,0.3015592098236084
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000364475,0.005639418959617615
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000379566,-0.3999677896499634
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000370129,-0.32763221859931946
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000418823,0.4954978823661804
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000370253,-0.9726848602294922
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359848,1.351425051689148
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356940,0.5266638994216919
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000345681,-0.13219285011291504
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000235345,-0.6038638949394226
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000335357,-0.6620153188705444
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000327513,-0.4018325805664063
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359356,0.6697863340377808
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000283752,-0.5382189750671387
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000349364,0.38891148567199707
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000370074,-0.5224518179893494
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000349503,0.13620199263095856
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261637,0.20936375856399536
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000084798,0.3557259738445282
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000344012,-1.1481928825378418
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000219066,0.1841033846139908
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000228438,-0.041859805583953864
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262843,-0.6440631151199341
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000293373,-0.03096435964107513
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000237612,-0.7418644428253174
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000346151,0.6499297022819519
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000292125,-0.18480831384658813
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000370430,-0.10279330611228944
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000228841,-0.3255195319652557
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000363998,-0.1770031750202179
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000322316,0.08106657862663269
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000238682,-0.7127147316932678
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000320885,-0.4017612338066101
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000290866,-0.6915109753608704
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000310006,0.8214223384857178
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000233735,-0.3848242163658142
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000287713,0.4565101265907288
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000281043,0.21987339854240415
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000301729,-0.5927680730819702
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000258381,0.5458717346191406
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000361112,-0.17188775539398193
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000345270,-0.5364959239959717
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000257527,-0.06672441959381104
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000383382,0.4824104309082031
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000289361,0.22002065181732175
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000427279,-0.3086187839508057
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000267622,0.0764477550983429
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000266604,-0.9569770097732544
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000348108,0.12544655799865725
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000222122,0.3811307847499848
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000328169,-0.9398983716964722
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000400036,-0.6611886024475098
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000327691,0.15768367052078247
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296754,0.3006290793418884
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000454783,0.5526891946792603
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000364635,-0.1883273720741272
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000311746,-0.4234695732593536
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000285900,0.25007802248001104
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000373347,-0.103813499212265
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000228434,-0.23957061767578125
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000273308,-0.5089862346649171
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000278612,0.8917199373245239
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000346148,0.12188747525215148
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000301653,-0.6762861013412476
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000319231,1.1671686172485352
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000355185,-0.02083885669708252
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000349430,-0.2892927229404449
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000380781,-0.5824642181396484
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000364929,-0.46755889058113104
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000332353,0.4621334075927734
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000364398,0.4919735193252564
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000454836,-0.5991541743278503
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000370842,-0.43398863077163696
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000371532,0.9792426824569702
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000382034,-0.966176211833954
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000374357,-0.25735342502593994
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356853,0.464034914970398
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354608,0.4885936081409454
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000302935,-0.19866514205932614
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000408005,-0.7339184880256653
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000301019,-0.5939420461654663
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000327647,0.10369344055652617
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362207,-0.12304525077342987
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000352603,-0.06648373603820801
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000350876,1.2930667400360107
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000312001,-0.614355206489563
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354130,0.8409729599952698
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000290295,-0.24192294478416446
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000027335,-0.6132653951644897
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000402758,0.602461576461792
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000279249,0.615285336971283
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000293362,0.22563472390174866
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000313581,-1.5307434797286987
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000298355,0.5695534944534302
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362010,0.01626679301261902
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000325312,-0.09879374504089357
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264731,-0.16072878241539
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000360058,0.19238466024398804
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000422533,-0.2961460947990417
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000280155,-0.32510125637054443
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000453144,0.24393847584724426
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000331678,-1.141287326812744
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000378517,2.6299991607666016
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000347464,0.9543312788009644
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000361087,-0.547073483467102
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000228463,0.10858458280563353
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357306,0.7859988212585449
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354960,-0.1471029818058014
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000295736,1.1938656568527222
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000308576,-0.19770973920822146
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000307280,-0.21128171682357788
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359370,-1.276694655418396
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000307701,-0.05188719183206558
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000282074,-0.5743520259857178
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000330393,-0.4180877208709717
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000422591,-0.49143385887146
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000434359,-1.4258136749267578
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000365227,-0.4897239506244659
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000343741,0.7972006797790527
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000232975,-0.5687124729156494
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000302079,0.5957391262054443
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000347244,-0.00023348629474639893
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000289316,-0.5296710133552551
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000297562,0.5379930734634399
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000385142,-0.7832590937614441
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000263035,-0.8092031478881836
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000419751,-0.875950813293457
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000403524,-0.5188152194023132
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000004921,0.32581382989883423
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000457957,0.4901157915592194
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000321445,-0.1396951824426651
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000358622,-0.33870089054107666
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000312436,0.3234481811523437
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000353259,-0.2825964093208313
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000305852,-0.025593679398298264
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000312455,0.61513352394104
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000381740,-0.1995169073343277
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000259808,-0.6217383742332458
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359301,0.29926785826683044
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000229971,0.2883238196372986
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000407130,0.418944776058197
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000324806,0.6251949667930603
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000280193,-0.4659239649772644
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000274629,-0.12487661838531496
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356505,-0.4147981107234955
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000283713,0.05627739429473877
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000222005,0.2608681321144104
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000188790,0.8655071854591371
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000365663,-0.2472463846206665
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000222390,0.06750337034463882
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000466834,-0.25729277729988104
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000386171,-1.3161108493804932
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000365318,-0.11141077429056168
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000252945,1.1213682889938354
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000308938,-0.29798442125320435
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000318868,0.4309776425361633
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000302485,0.2426309287548065
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000265459,-0.03404021263122558
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000370710,1.5794391632080078
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000266744,-0.5671828389167786
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000228289,-0.4411448836326599
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000259455,-0.8774522542953491
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356047,-0.359456330537796
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000265724,-0.7001746296882629
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000329418,-0.30795177817344666
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000269216,-0.2664417922496796
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000309124,-0.663015604019165
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000273596,-0.35984206199646
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000308610,-0.5465638637542725
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000215882,-0.4183816909790039
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000370223,0.055811405181884766
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000353508,-0.6904712915420532
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000396103,-0.20949384570121765
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000315299,-0.3310098350048065
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000282572,0.13056573271751404
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000233630,0.3024738132953644
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000376215,-0.6932342648506165
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000251973,-0.5969631671905518
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000216714,1.0122561454772951
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000257789,0.10240373015403748
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000430505,0.4636395573616028
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354782,0.04136326909065247
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000365811,-0.4769101142883301
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000327251,-1.2698962688446045
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000263125,0.33769354224205017
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000387694,-0.05132773518562317
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000217131,-0.5528736710548401
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000319726,-1.1219313144683838
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264824,-0.3047981262207031
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000331897,1.0170179605484009
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000324628,0.7134963870048523
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356671,-0.09021124243736267
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000373864,-0.6973485946655273
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000300403,-0.1850987672805786
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000358854,0.07810230553150177
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000243706,-0.8504641056060791
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000298171,-0.3800218105316162
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000308461,-0.19858455657958984
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000402515,-1.2373448610305786
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000211287,2.751916646957397
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000328412,-0.4973649978637695
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000360938,-0.9960973262786864
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264234,-0.13211865723133087
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000372654,-0.9752253890037536
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000308815,-0.3730399310588837
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000379353,-0.8003008961677551
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000259470,-0.1140073537826538
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000215555,-0.3308703601360321
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000419952,-0.0988377332687378
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359245,-0.9061402082443236
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261918,-0.2823253273963928
